conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.90039E+18,Fri Mar 14 03:46:07 +0000 2025,0,Efesiensi Anggaran Tak Berdampak Pada Bidang Pendidikan https://t.co/EQQwOUBmAU,1.90039E+18,https://pbs.twimg.com/media/Gl-NUuOaoAAhCdq.png,,in,,0,0,0,https://x.com/ArifSubagiyo2/status/1900392973936058676,1.38579E+18,ArifSubagiyo2
1.90038E+18,Fri Mar 14 02:50:49 +0000 2025,0,Efesiensi Anggaran Tak Berdampak Pada Bidang Pendidikan https://t.co/RnBJpgl9g4,1.90038E+18,https://pbs.twimg.com/media/Gl9-yanaEAAjm7c.jpg,,in,"Bali, Indonesia",0,0,0,https://x.com/JhingO1/status/1900379056375554439,2354223986,JhingO1
1.90037E+18,Fri Mar 14 02:02:37 +0000 2025,1,Padahal anggaran sangat efesiensi mulai kabinet yang minimalis stafsus pengunduran casn... Penyitaan aset koruptor... pajak semua lini penghematan BBM pertamak+pertalit n migor 1L-750Ml.... Emas nikel berton2..,1.90037E+18,,,in,,0,0,0,https://x.com/konohamaruu1/status/1900366928230965329,1.60509E+18,konohamaruu1
1.90019E+18,Thu Mar 13 23:42:00 +0000 2025,1,@Franken_blues Popularitas Anies Baswedan sekarang tergerus oleh pendatang baru yaitu KDM dari tanah Siliwangi..!! Pemimpin Jabar ahli efesiensi anggaran dan tepat sasaran. !! Tidak seperti Anies Baswedan anggaran beli Aibon aja habis puluhan miliar ,1.90033E+18,,Franken_blues,in,,0,0,0,https://x.com/ArmaZulfikar/status/1900331542687474117,1.39525E+18,ArmaZulfikar
1.9002E+18,Thu Mar 13 21:57:10 +0000 2025,0,@WagimanDeep212_ @prabowo Lebih baik siapkan peluru pak atau pedang yang tajam biayanya lebih murah dari pada bikin penjara kan sekarang Indonesia lagi efesiensi anggaran,1.90031E+18,,WagimanDeep212_,in,,0,0,0,https://x.com/Rd79Ardhy98/status/1900305160829886597,1.8874E+18,Rd79Ardhy98
1.89996E+18,Thu Mar 13 21:54:53 +0000 2025,0,@zainalamochtar Efesiensi hanya anggaran yg berdampak kerakyat klo untuk pejabat cuman omon omon. ‍️,1.9003E+18,,zainalamochtar,in,,0,0,0,https://x.com/syamarfah82/status/1900304583525810585,8.87265E+17,syamarfah82
1.89996E+18,Thu Mar 13 21:04:45 +0000 2025,0,@zainalamochtar Efesiensi anggaran cuma omong kosong belaka,1.90029E+18,,zainalamochtar,in,,0,0,0,https://x.com/demokrasi_ruwet/status/1900291965809566199,1.84177E+18,demokrasi_ruwet
1.90021E+18,Thu Mar 13 15:40:59 +0000 2025,0,Pak presiden katanya efesiensi. Terbitkan perpres hukuman mati pak. Ngak habisin anggaran. Dan negara untung kalau para koruptor dihukum mati ngurangin jatah pangan. Dan jgn pakai lama seminggu putusan hakim di dornatau dipancung. Sangat efesien pak https://t.co/eX7xEJY3yI,1.90021E+18,https://pbs.twimg.com/media/Gl7nXwabYAExTD7.jpg,,in,,0,0,0,https://x.com/KJengkol69104/status/1900210490229612560,1.89238E+18,KJengkol69104
1.9E+18,Thu Mar 13 14:50:55 +0000 2025,5,@mas_veel @Bolokur65581871 Hadeuh kalau kecil banget gak mungkin APBN defisit bos... Gak mungkin juraganmu melakukan efesiensi anggaran tujuannya apa kalau gak buat byar bunga utang.. Sudahlah jangan bodohi rakyat.,1.9002E+18,,mas_veel,in,,0,0,0,https://x.com/patillele4364/status/1900197890620088685,1.69039E+18,patillele4364
1.90002E+18,Thu Mar 13 13:31:23 +0000 2025,0,@papipai_ab Efesiensi anggaran ini,1.90018E+18,,papipai_ab,in,,0,0,0,https://x.com/sepiberbisik/status/1900177874977767898,364069058,sepiberbisik
1.90012E+18,Thu Mar 13 12:43:40 +0000 2025,1,@susipudjiastuti Jika Koruptor diPenjara Justru Habisin Anggaran saja pak dari pada Anggaran Makan diberikan ke Narapidana Koruptor Lebih baik untuk Rakyat. Koruptor itu WAJIB HUKUM MATI. Langkah Penghematan/Efesiensi Terbaik itu pak @Prabowo ,1.90017E+18,,susipudjiastuti,in,🇲🇨 NKRI 🇲🇨 ,0,0,0,https://x.com/BenCahNdeso/status/1900165867754987531,81524827,BenCahNdeso
1.90005E+18,Thu Mar 13 07:35:48 +0000 2025,0,@BigAlphaID masyarakat trus bermasalah trus di kritik gitu teruss alhasil keluar anggaran lagi efesiensi dan efektivitasnya ga tercapai semuanya ngasal! Proyek ambisius: Coretax AI PSN lainnya hasilnya? NIHIL. Coba sebutin deh proyek ambisius mana yg berhasil? NIHIL.,1.90009E+18,,Anotherone92,in,"Medan, Indonesia",0,0,0,https://x.com/Anotherone92/status/1900088390130733547,1732341962,Anotherone92
1.90006E+18,Thu Mar 13 05:23:12 +0000 2025,1,Halo #SobATRBPN Pada hari Selasa 25/02/2025 Kantor Pertanahan Kabupaten Tanah Bumbu melaksanakan Rapat Optimalisasi Anggaran Pasca Blokir Efesiensi Anggaran. https://t.co/qlb18KP5Sd,1.90006E+18,,,in,Kabupaten Tanah Bumbu,0,0,0,https://x.com/kantah_tanbu/status/1900055019912626247,1.41331E+18,kantah_tanbu
1.90004E+18,Thu Mar 13 04:41:05 +0000 2025,0,@goodnaaz efesiensi anggaran ,1.90004E+18,,goodnaaz,in,belum punya rumah,0,1,0,https://x.com/wakbaar/status/1900044420885659954,1368185334,wakbaar
1.90003E+18,Thu Mar 13 03:37:58 +0000 2025,0,Efesiensi anggaran dan dampak positif pada ekonomi masyarakat. - #DanantaraIndonesia https://t.co/Yaj3eDhjAs,1.90003E+18,https://pbs.twimg.com/media/Gl5B39XbkAAc6Z2.jpg,,in,,0,0,0,https://x.com/AAxelle71957/status/1900028534162428032,1.72035E+18,AAxelle71957
1.90003E+18,Thu Mar 13 03:36:17 +0000 2025,0,Efesiensi anggaran dan dampak positif pada ekonomi masyarakat. - #DanantaraIndonesia https://t.co/uDKBHFZSH5,1.90003E+18,https://pbs.twimg.com/media/Gl5BdRqbYAQJxH0.jpg,,in,"Papua Barat, Indonesia",0,0,0,https://x.com/GrizelleJovank4/status/1900028111095554092,1.41344E+18,GrizelleJovank4
1.89995E+18,Wed Mar 12 22:12:46 +0000 2025,6,Berapa investasi untuk bangun PLT-Sampah di Legok Nangka silahkan tanya ke Sumitomo Group Berapa beban biaya tipping fee yg harus ditanggung Pemda? Rp 386 ribu/ton yg harus dibagi dua bebannya antara Pemprov &amp; Pemda Kota/Kab Pakai anggaran mana? Apa lagi yg di efesiensi?,1.89995E+18,,,in,Indonesia Raya,0,1,1,https://x.com/giIangmahesa/status/1899946695208951909,29385415,giIangmahesa
1.8992E+18,Mon Mar 10 20:57:46 +0000 2025,1,x error terus nih kenapa? imbas dari efesiensi anggaran kah?,1.8992E+18,,,in,24 Hours ,0,0,0,https://x.com/dyiesum/status/1899203045726343242,1.88224E+18,dyiesum
1.89916E+18,Mon Mar 10 19:20:44 +0000 2025,14,@suiittee @Aixcrsh Bro kemenimipas beda ya sama kemenhan dan ya kemenimipas tetap kena efesiensi anggaran https://t.co/P4CarvOcCF,1.89918E+18,https://pbs.twimg.com/media/Gls85U2bkAA4fmE.jpg,suiittee,in,,0,2,0,https://x.com/cumiguling/status/1899178625590858196,9.44588E+17,cumiguling
1.89877E+18,Mon Mar 10 14:40:44 +0000 2025,0,@geloraco Iya ngerti mbah la sampai kpn tertunda nya?? Jgn jgn krn duit nya kena efesiensi mungkin... Minus anggaran APBN nya,1.89911E+18,,MGhani39013315,in,"Kudus, Jateng, indonesia",0,0,0,https://x.com/MGhani39013315/status/1899108163020087753,1.65157E+18,MGhani39013315
1.8991E+18,Mon Mar 10 14:07:13 +0000 2025,0,Efesiensi anggaran ngentot.,1.8991E+18,,,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/aditmlna/status/1899099729989919216,8.74338E+17,aditmlna
1.89905E+18,Mon Mar 10 12:59:26 +0000 2025,0,@iioveeyoon @ime_indonesia mustahil soalnya efesiensi anggaran ,1.89908E+18,,iioveeyoon,in,was @/ BONED0OR,0,0,0,https://x.com/sunghotspot/status/1899082671743180989,1.39359E+18,sunghotspot
1.89901E+18,Mon Mar 10 09:21:02 +0000 2025,0,@tempodotco Bentuk buang badan dari pemerintahan ini ... Mengirit pengeluaran ke masyarakat atas nama efesiensi.. .. Tetapi menggunakan anggaran yg berlebihan utk sesuatu yg tidak penting ..,1.89903E+18,,tempodotco,in,,0,0,0,https://x.com/cuukdaniels/status/1899027708711260433,1.88016E+18,cuukdaniels
1.89899E+18,Mon Mar 10 08:45:57 +0000 2025,148,@Septa_767 Ini yg miris pencurian alat BMKG Gowa + efesiensi anggaran yg mungkin salah satu faktor dia ini hiatus panjang,1.89902E+18,,Septa_767,in,My lovely Bedroom,0,0,0,https://x.com/AriaNurazky/status/1899018881123090835,1.25982E+18,AriaNurazky
1.899E+18,Mon Mar 10 07:26:10 +0000 2025,0,Efisiensi Anggaran Solusi atau Frustasi? Oleh: Nidaul Mu'tamaroh SPd.I (Aktivis Muslimah Brebes) Salah satu contoh yang terkena dampak langsung dari efesiensi anggaran adalah di Kabupaten Brebes. Banyak proyek pembangunan terancam gagal seperti perbaikan jalan di berbagai https://t.co/zBZm6ZZaik,1.899E+18,https://pbs.twimg.com/media/GlqZWCBa0AAzriP.jpg,,in,,0,0,0,https://x.com/RevolterIsBack/status/1898998799395357180,1.70407E+18,RevolterIsBack
1.89899E+18,Mon Mar 10 06:38:40 +0000 2025,2736,&gt; Hiatus &gt; Lisensi software editing admin mau expired &gt; Pencurian alat di Gowa &gt; Efesiensi anggaran Nggateli cok https://t.co/itkGqutK0S,1.89899E+18,https://pbs.twimg.com/media/GlqN0woagAAtqIo.jpg,,in,My lovely Bedroom,23,22,401,https://x.com/AriaNurazky/status/1898986848703451556,1.25982E+18,AriaNurazky
1.89884E+18,Mon Mar 10 02:15:09 +0000 2025,0,@CakKhum Efesiensi tidak hanya berlaku pada anggaran saja tapi untuk hajat hidup orang banyak kena efesiensi juga alais mengurangi takaran seperti LPG 3kg &amp; sekarang Minyak Goreng. Patut diduga terjadi juga pada produk2 subsidi lainnya. Cc. @kemenkop,1.89892E+18,,CakKhum,in,,0,0,0,https://x.com/ichl4/status/1898920531870863512,2573692827,ichl4
1.89855E+18,Sun Mar 09 17:27:07 +0000 2025,2,@ARSIPAJA Pihak Asing yg memecah belah itu ketika kebijakan pemerintah tidak berpihak kpda rakyat hanya gara2 investasi dan efesiensi anggaran yg berdampak kpd hak masyarakat. Termasuk para oknum pejabat haus akan jabatan dan kekayaan berlimpah-KKN,1.89879E+18,,ARSIPAJA,in,Indonesia,0,0,0,https://x.com/embk321/status/1898787647591682056,1.72082E+18,embk321
1.89875E+18,Sun Mar 09 14:42:34 +0000 2025,3,Pemerintah terlalu banyak retorika.Membodohi rakyatnya sendiri.Kenapa tidak berterus terang saja jika efesiensi anggaran itu berimbas ke kami yg SDH di titik terkahir dr segala macam syarat2 yg kalian butuhkan utk berjuang menjadi P3k. Sesulit inikah!! #TOLAKKEBIJAKANTMTSERENTAK,1.89875E+18,,,in,indonesia,0,0,0,https://x.com/ardie_assasaqi/status/1898746237211558250,233237380,ardie_assasaqi
1.89863E+18,Sun Mar 09 07:07:07 +0000 2025,0,Tuh mari dilihat dengan di efesiensi anggaran akan berdampak positif buat kita semua #efesiesnsianggaran #prabowo https://t.co/hDAR9W5VlK,1.89863E+18,https://pbs.twimg.com/media/GllLMMzaAAEt2QM.jpg,,in,,0,0,0,https://x.com/hamdi15839367/status/1898631617012449374,1.49531E+18,hamdi15839367
1.89787E+18,Sun Mar 09 00:10:00 +0000 2025,0,@Strategi_Bisnis Yang jadi staff PNS kalian pasti akui ini bener adanya kan?? wkwkw. Apalagi pengaruh office environment yang bikin skill makin tumpul seiring waktu. Sebenernya tergantung divisi sih apalagi semenjak efesiensi anggaran,1.89853E+18,,Strategi_Bisnis,in,Jakarta Capital Region,0,0,0,https://x.com/Rizkybravery/status/1898526647630143553,1.25254E+18,Rizkybravery
1.89798E+18,Sun Mar 09 00:01:38 +0000 2025,2,@FOODFESS2 Beber banget aku sendiri juga dagang kerasa banget menurut analisa ku 1. Banyak yang kena phk akibat efesiensi anggaran 2. Pekerja yang di phk mungkin banyak yg bantir setir buat berniaga Ga cuman orang kena phk bahkan ibu-ibu atau remaja pada ikut juga,1.89852E+18,,FOODFESS2,in,,0,1,0,https://x.com/blu_bu_g/status/1898524543322570859,1.73129E+18,blu_bu_g
1.89825E+18,Sat Mar 08 22:02:33 +0000 2025,2,@bachrum_achmadi @RajaJuliAntoni @prabowo @Uki23 Mirip anak dak tau diuntung partai PSI ini lolos senayan jg kagak partai gurem krn kedekatan dgn mulyono saja diangkat jdi salah satu menteri prabowo.Eehh malah aji mumpung 11 kader disusup kan dgn gaji 50 jt/bulan.Wualah ini bukaN efesiensi anggaran tetapi boros tapi kerja Nol,1.89849E+18,,bachrum_achmadi,in,"Kudus, Jateng, indonesia",0,0,0,https://x.com/MGhani39013315/status/1898494574399791156,1.65157E+18,MGhani39013315
1.8984E+18,Sat Mar 08 21:32:18 +0000 2025,4,@gg_02022020 @prabowo Kalo udah ngga suka apalg kebencian yg mendalam akibat kekalahan yg sgt telak. Apapun yg dilakukan Presiden psti akan dinilai jelek dicari2 alibi alasan yg tdk penting ini itu ini itu. Org efesiensi anggaran yg tdk penting koq diblg tdk usah Org yg aneh lucu jdnya ,1.89849E+18,,gg_02022020,in,"Gujarat, India",1,4,1,https://x.com/gajahmadabiru/status/1898486962526507293,981840438,gajahmadabiru
1.8984E+18,Sat Mar 08 21:18:43 +0000 2025,0,@prabowo Pak Komandan @prabowo apakah BNPB mengalami efesiensi anggaran juga? Saya yakin iya. Buktinya telat mengantisipasi. Dengan teknologi modern cuaca bisa dimodifikasi. Indonesia banyak potensi bencana. Jika alami bencana kerugian ekonomi sangat luar biasa.,1.89848E+18,,prabowo,in,,0,0,0,https://x.com/bgyngrh/status/1898483544365895786,95820844,bgyngrh
1.89839E+18,Sat Mar 08 17:59:58 +0000 2025,0,@ferrykoto @DPR_RI @Gerindra @azissubekti @kempanrb @bang_dasco Itu bisa saja dampak dari efesiensi sehingga blm ada anggaran utk menggaji CPNS dan PPPK yang baru.,1.89843E+18,,ferrykoto,in,Indonesia,0,1,0,https://x.com/3rwin__34/status/1898433527752057022,1.38541E+18,3rwin__34
1.89842E+18,Sat Mar 08 17:13:58 +0000 2025,1,@Kimberley_PS08 Benar. Efesiensi pemangkasan anggaran bukan 100% di tiadakan. ATK perjalanan dinas proyek infrastruktur tetap ada.,1.89842E+18,,Kimberley_PS08,in,"West Borneo, Indonesia",0,1,0,https://x.com/IrawanRommi/status/1898421950260895920,1.34899E+18,IrawanRommi
1.89839E+18,Sat Mar 08 15:34:14 +0000 2025,0,@gheany galaw skrng ga ada peringatan soalnya efesiensi anggaran,1.8984E+18,,gheany,in,,0,1,0,https://x.com/my_gyuniverse/status/1898396851214397488,1.80612E+18,my_gyuniverse
1.89838E+18,Sat Mar 08 14:36:31 +0000 2025,0,Katanya efesiensi anggaran??? Koq nambah pejabatnya?,1.89838E+18,,,in,,0,1,0,https://x.com/ambranor/status/1898382326054437003,1.809E+18,ambranor
1.89828E+18,Sat Mar 08 14:23:56 +0000 2025,0,@worksfess Akibat efesiensi anggaran,1.89838E+18,,worksfess,in,"Osaka-shi Konohana-ku, Osaka",0,0,0,https://x.com/orangbahagiasel/status/1898379158662828488,245671359,orangbahagiasel
1.89827E+18,Sat Mar 08 11:20:10 +0000 2025,0,@tvOneNews Bagaimana Rakyat mau tenang efesiensi anggaran yang membuat ekonomi rakyat Susah pak. Bpk tidak berfikir gimn susahnya rakyat dengan kebijakan bpk.,1.89833E+18,,tvOneNews,in,,0,0,0,https://x.com/29bung1/status/1898332912296268015,1.34668E+18,29bung1
1.89833E+18,Sat Mar 08 11:17:38 +0000 2025,1,oh ini alesan dia melakukan efesiensi anggaran pendidikan WKWKWK.,1.89833E+18,,,in,,0,1,0,https://x.com/_Etuss/status/1898332276737573079,1.13523E+18,_Etuss
1.8983E+18,Sat Mar 08 09:07:29 +0000 2025,0,Penundaan Pengangkatan CPNS dan PPPK 2024 Istana: Bukan karena Efesiensi Anggaran https://t.co/x76M7ChJqt https://t.co/RSDkkR58cN,1.8983E+18,https://pbs.twimg.com/media/GlgdWX-asAA_R1Q.jpg,,in,,0,0,0,https://x.com/insanjalil65/status/1898299520787882011,1.63927E+18,insanjalil65
1.89795E+18,Sat Mar 08 07:31:44 +0000 2025,0,@narasitv Terus kalau ngak ada efek efesiensi anggaran nya di kemanain?? Nyumbang ke Danantara atau MBG? Lagika aja,1.89828E+18,,narasitv,in,,0,0,0,https://x.com/edisyah93895820/status/1898275425635451351,1.39557E+18,edisyah93895820
1.89824E+18,Sat Mar 08 06:21:19 +0000 2025,1,@JanissaryD_Last @WWF_ID @WWF Tambah lagi ada Efesiensi sudah tidak ada lagi anggaran pengamanan hutan. TNKS sekarang sudah semakin hancur tidak ada lagi penghalang untuk merusaknya kecuali aksesibilitas dan topografi.,1.89826E+18,,JanissaryD_Last,in,,0,0,0,https://x.com/KeluargaOutdoor/status/1898257703132401948,7.71115E+17,KeluargaOutdoor
1.89825E+18,Sat Mar 08 05:44:12 +0000 2025,2,Efesiensi anggaran? Faktanya KKN menjamur @prabowo,1.89825E+18,,,in,Rép Démocratique Du Congo ,0,0,1,https://x.com/aGarudasadri29/status/1898248366334640314,1.81608E+18,aGarudasadri29
1.89794E+18,Sat Mar 08 04:44:45 +0000 2025,0,@BudiBukanIntel Menkeu cuma bertugas Ngumpulin anggaran efesiensi utk kabinet gendut ...,1.89823E+18,,BudiBukanIntel,in,,0,0,0,https://x.com/cuukdaniels/status/1898233405017669830,1.88016E+18,cuukdaniels
1.89818E+18,Sat Mar 08 01:07:42 +0000 2025,25,Katanya efesiensi utk ngirit anggaran tapi kenapa sekelas kemenhut aja dibiarkan merekrut stafsus banyak² hingga bergaji 59 jt dari uang rakyat. Mending gak usah bayar pajak aja biar tidak dimakan oleh mereka para maling. #EfisiensiNdasmu #IndonesiaGelap #Mbuh https://t.co/ASckC5jaE2,1.89818E+18,https://pbs.twimg.com/amplify_video_thumb/1898178540623085570/img/plahvNrqR4xV0_8Q.jpg,,in,ԃι нαтι мυ,1,2,11,https://x.com/Kopipait__78/status/1898178779178320190,1.23623E+18,Kopipait__78
1.8979E+18,Sat Mar 08 00:46:38 +0000 2025,0,@ponikikoku @GeiszChalifah Aji. Mumpung ada kesempatan PSI ada dlm kabinet sebanyak nya klo bisa dimasukkan semua... Kata presiden beliau melakukan program efesiensi anggaran kok PSI malah melakukan pemborosan bgitu.... ruwet PSI ini.,1.89817E+18,,ponikikoku,in,"Kudus, Jateng, indonesia",0,1,0,https://x.com/MGhani39013315/status/1898173477812945090,1.65157E+18,MGhani39013315
1.89817E+18,Sat Mar 08 00:35:34 +0000 2025,1,Sejumlah daerah di Jawa Tengah mempersiapkan mudik lebaran gratis bagi warganya yang berada di perantauan keterbatasan anggaran akibat adanya efesiensi tidak mempengaruhi meskipun ada upaya pemerintah daerah menggandeng pihak lain. https://t.co/KQW5cq1p9Y,1.89817E+18,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1898170696242807208,68930552,mediaindonesia
1.89806E+18,Fri Mar 07 17:30:47 +0000 2025,1,Makin ngeri negara ini. Korupsi terang-terangan dan menjadi suatu hal yang biasa. Korupsi yang banyak terjadi di negeri ini mengorbankan banyak masyarakat kelas bawah. Efesiensi anggaran yang bikin jadi banyak PHK. Makan siang yang tetep maksain padahal anggarannya ga ada.,1.89806E+18,,,in,,0,0,0,https://x.com/k_mawala/status/1898063795299532902,1.2062E+18,k_mawala
1.89794E+18,Fri Mar 07 17:23:52 +0000 2025,0,@ngiungiungiu_ @kempanrb Efek efesiensi anggaran,1.89806E+18,,ngiungiungiu_,in,,0,0,0,https://x.com/Xiaomi1311679/status/1898062054193504581,1.87281E+18,Xiaomi1311679
1.89798E+18,Fri Mar 07 17:12:53 +0000 2025,0,@WongAlasRoban katanya efesiensi anggaran ternyata efesiensi cuma untuk rakyat kecil,1.89806E+18,,WongAlasRoban,in,"Kota-cho, Aichi",0,0,0,https://x.com/LifriAl/status/1898059291355185643,1.42191E+18,LifriAl
1.89787E+18,Fri Mar 07 13:46:41 +0000 2025,3,@txtdrorgmiskin @FerryNLangelo Kalo yg ini lebih apes lagi Sdh honorer dirumahkan pula Buntut efesiensi anggaran https://t.co/wjMNBjgNQV,1.89801E+18,https://pbs.twimg.com/media/GlcTq6YbwAA1RMe.jpg,txtdrorgmiskin,in,klaten,0,0,2,https://x.com/AgusPra17277810/status/1898007398243352718,1.13585E+18,AgusPra17277810
1.898E+18,Fri Mar 07 13:27:53 +0000 2025,0,Bgst trus efesiensi anggaran tu apaan ajggg kmpus gw kena fkultas gw lebih lagi anjr smpe dipotong 75% bgstrtrtttrr gw sebel bgt ajg,1.898E+18,,,in,"haikyuu, mashle, MTP, BNHA",0,0,0,https://x.com/es_terosyakk/status/1898002664795127952,1.18914E+18,es_terosyakk
1.898E+18,Fri Mar 07 13:11:30 +0000 2025,5,Masyarakat desa sangat banyak yg terjerat rentenir pinjol ijon. Pinjam modal utk bibit pupuk bayarnya berlipat ganda. Saat panen uangnya habis utk bayar pinjaman. Saatnya masyarakat desa hidup sejahtera. Dari efesiensi pemangkasan anggaran di alokasikan utk mereka.,1.898E+18,,,in,"West Borneo, Indonesia",1,2,4,https://x.com/IrawanRommi/status/1897998541660082352,1.34899E+18,IrawanRommi
1.89753E+18,Fri Mar 07 12:19:43 +0000 2025,0,@hermawan_devina Ga bakal yang JKT bandung saja masih ngutang. Ditambah lagi sekarang anggaran negara menipis. Efesiensi dimana-mana,1.89799E+18,,hermawan_devina,in,,0,0,0,https://x.com/AdiX404/status/1897985509919801753,1.32297E+18,AdiX404
1.89786E+18,Fri Mar 07 12:11:51 +0000 2025,0,@ARSIPAJA Pas rapat pejabat masih minum pake Equil. Kan serakah rakus dan goblok banget! Anggaran MBG aja cm 10rb. Efesiensi tau kucing!,1.89798E+18,,ARSIPAJA,in,,0,0,0,https://x.com/karetnyaduua/status/1897983529918906739,1.68388E+18,karetnyaduua
1.89798E+18,Fri Mar 07 12:07:55 +0000 2025,0,Hotelnya seneng tapi sekarang hotelnya sepi karena kementerian dan lembaga yang sering borosin uang dengan alasan rapat sekarang cuma bisa gigit jari akibat efesiensi anggaran.,1.89798E+18,,,in,Jakarta 🇮🇩,0,0,0,https://x.com/digitalnetizen/status/1897982542667825229,1.29865E+18,digitalnetizen
1.8978E+18,Fri Mar 07 10:04:00 +0000 2025,0,@DS_yantie Gara gara rezim yg kerja nya amburadul minus APBN negara.. Rakyat dibuat susah semua nya Naik pajak BBM listrik dll. Sehingga rezim prabowo kebingungan sendiri sehingga melakukan efesiensi anggaran Gtu aja byk lho pemuja nya dasarnya dungu!!,1.89795E+18,,DS_yantie,in,"Kudus, Jateng, indonesia",0,0,0,https://x.com/MGhani39013315/status/1897951358734438827,1.65157E+18,MGhani39013315
1.89772E+18,Fri Mar 07 08:55:55 +0000 2025,4,@pandji Jadi bukan hanya presiden sj yg Gemoy para menterinya tapi anak buahnya pun ikut-ikutan gemoy pembantunya.jadi yg pak Prabowo katakan efesiensi anggaran di peruntukan untuk rkytnya sj bukan untk para menterinya jg gimana mau sejahterakan rkyt kalau hal²kecil sj gak bisa di atur.,1.89793E+18,,pandji,in,,0,0,0,https://x.com/MuhammadGhilm14/status/1897934223178387625,1.45182E+18,MuhammadGhilm14
1.89784E+18,Fri Mar 07 04:01:21 +0000 2025,0,@kompascom Ini yg kata efesiensi anggaran,1.89786E+18,,kompascom,in,,0,0,0,https://x.com/TBxLeader/status/1897860091790958648,1.75301E+18,TBxLeader
1.89769E+18,Thu Mar 06 21:30:35 +0000 2025,0,@Kanseulir Presidennya mau efesiensi anggaran sampai2 anggaran pendidikan dipangkas sementara para kacung anjing2 nya pesta pora habiskan uang negara...asu benar @psi_id @RajaJuliAntoni,1.89776E+18,,Kanseulir,in,,0,0,2,https://x.com/abdulmukti691/status/1897761755654410520,1.60377E+18,abdulmukti691
1.89751E+18,Thu Mar 06 21:16:49 +0000 2025,0,@PRFMnews Efesiensi anggaran ,1.89776E+18,,PRFMnews,in,"ÜT: -6.909518,107.59817",0,0,0,https://x.com/Asepsetiawan/status/1897758288567320873,86620380,Asepsetiawan
1.89775E+18,Thu Mar 06 20:46:07 +0000 2025,3,Selama belanja pegawai ASN menggunakan APBN dan orientasi anggaran masih efesiensi mo pake inpres belanja pegawai dikecualikan mau pake kesimpulan rapat kerja atau apakek jangan percaya dulu. Ga mungkin efesiensi terus belanja pegawai seabrek (serentak) dengan mudah ,1.89775E+18,,,in,Yogyakarta,0,0,0,https://x.com/yuerekk/status/1897750564228022722,212825331,yuerekk
1.89771E+18,Thu Mar 06 18:02:09 +0000 2025,0,Masih ada anak² tidak sekolah di daerah² nampak aparat K/L bidang terkait tidak mampu jalankan tujuan negara tsb. Anggaran efesiensi 1.400 T &amp; dikorup 3000 T berarti bisa menyekolahkan anak² daerah gratis. »Jika anak² dibantu kelak besar akan bangun bangsa &amp; bantu warga yg susah.,1.89771E+18,,,in,,0,0,0,https://x.com/PrajogoJ7/status/1897709300082180263,1.55627E+18,PrajogoJ7
1.8977E+18,Thu Mar 06 17:59:51 +0000 2025,1,Masih ada anak² tidak sekolah di daerah² nampak aparat K/L bidang terkait tidak mampu jalankan tujuan negara tsb. Anggaran efesiensi 1.400 T &amp; dikorup 3000 T berarti bisa menyekolahkan anak² daerah gratis. »Jika anak² dibantu kelak besar akan bangun bangsa &amp; bantu warga yg susah.,1.89771E+18,,PrajogoJ7,in,,0,0,1,https://x.com/PrajogoJ7/status/1897708720169402456,1.55627E+18,PrajogoJ7
1.89763E+18,Thu Mar 06 17:39:27 +0000 2025,17,@sasyine Yg lucunya pemerintah tolol ini sblm pembentukan formasi apa ga mikirin anggaran utk gajinya dulu ya? Kalau emg sblmnya udh di budgetin ya kuncilah. Ga ada cerita mau tiba² efesiensi terus uangnya dialihin. Krn itu sudah disusun jauh hari bahkan sblm pergantian presiden,1.8977E+18,,sasyine,in,62,0,3,1,https://x.com/hqlidpp/status/1897703585426948300,414670227,hqlidpp
1.89768E+18,Thu Mar 06 15:48:30 +0000 2025,0,Imagine listrik di rumah mu harus mati karena efesiensi anggaran...,1.89768E+18,,,in,,0,0,0,https://x.com/WindaAK3/status/1897675666747002921,1.44021E+18,WindaAK3
1.89765E+18,Thu Mar 06 14:20:53 +0000 2025,1,Kalo presiden sama mentri2 lain diem aja liat kelakuan menhut dan konco2nya ...itu artinya efesiensi anggaran cuma omong kosong,1.89765E+18,,,in,,0,0,0,https://x.com/Ramadian40/status/1897653615768096828,348792302,Ramadian40
1.89755E+18,Thu Mar 06 13:19:19 +0000 2025,0,@Nilot__ Aduh...kenapa sih efesiensi anggaran terus,1.89764E+18,,Nilot__,in,,0,0,0,https://x.com/Kopiklasik_/status/1897638123934523473,1.52695E+18,Kopiklasik_
1.89759E+18,Thu Mar 06 13:00:41 +0000 2025,0,@prabowo Rapat TERBATAS?? Ratas koq pesertanya puluhan orang.. Yg namanya terbatas ya cuma belasan orang maksimal. Omon omon efesiensi anggaran.. Dulu anda menulis buku paradox Indonesia. Kenyataan hari ini justru paradox @prabowo .. Buku #paradoxprabowo pasti lebih laris,1.89763E+18,,prabowo,in,Bandung,0,0,0,https://x.com/R_Kuswandi/status/1897633432555114646,99275605,R_Kuswandi
